p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.34225538721298e-86	0.428110956351051	0.143	0.027	4.33347151761711e-82	1	Gm12592
1.68244773200543e-86	-0.272704742526908	0.033	0.27	5.43178250277954e-82	1	Lxn
1.78861398145216e-86	-0.313829096442497	0.225	0.602	5.77454023911831e-82	1	Csnk1d
1.78936661329867e-86	-0.305613454603447	0.235	0.63	5.77697011103477e-82	1	Dctn3
2.07487900171675e-86	-0.441485624158579	0.008	0.219	6.69874685704252e-82	1	Tctex1d1
3.0741093939368e-86	-0.390661398139865	0.223	0.574	9.92476217832496e-82	1	Serpinb6a
3.32660771392276e-86	-0.445053222355772	0.564	0.891	1.07399530043996e-81	1	Snrpe
3.52774349914005e-86	-0.302413971667605	0.105	0.398	1.13893198869736e-81	1	Ptpn9
3.55150501464454e-86	-0.258946931619343	0.09	0.377	1.14660339397799e-81	1	Lrrc59
3.90324387098032e-86	-0.472931730656845	0.621	0.918	1.260162283746e-81	1	Cd4
4.29308182807579e-86	-0.27255770755017	0.035	0.273	1.38602146819427e-81	1	Dok1
5.43931871629958e-86	-0.386881352341388	0.33	0.72	1.75608404755732e-81	1	Btbd9
5.63028405251491e-86	-0.299539192393465	0.15	0.478	1.81773720635444e-81	1	Csrp1
1.08421832192775e-85	-1.18471682691084	0.017	0.233	3.50039885234375e-81	1	Adam12
1.31711116413741e-85	-0.316034776248239	0.071	0.337	4.25229339341762e-81	1	Dctpp1
1.54150061621987e-85	-0.341820156879366	0.062	0.318	4.97673473946586e-81	1	Rnf19b
1.66609320182381e-85	-0.317141075213476	0.188	0.538	5.37898190208818e-81	1	Cenpx
1.70444616220852e-85	0.765855474426165	0.721	0.726	5.5028044346902e-81	1	Usp3
1.70896758922889e-85	-0.277481154892483	0.137	0.454	5.51740186182546e-81	1	Eloa
1.87312768558627e-85	-0.459886070091716	0.196	0.523	6.04739273291528e-81	1	Nfkbid
2.00811843342475e-85	-0.461705702288193	0.467	0.838	6.48321036231182e-81	1	Akt3
2.05352198565135e-85	0.588625326479102	0.881	0.916	6.62979573067538e-81	1	Nipbl
2.08409868345055e-85	-0.36891545114139	0.031	0.263	6.72851259952011e-81	1	Cx3cr1
2.79154155239939e-85	-0.328453363475381	0.005	0.212	9.01249190192144e-81	1	B4galnt4
2.86346449688864e-85	-0.260527381674356	0.077	0.349	9.24469512820496e-81	1	Stard3nl
2.8969834040153e-85	-0.253139673907228	0.141	0.464	9.35291091986339e-81	1	Slc38a10
2.9209214609181e-85	0.915932831011451	0.633	0.547	9.43019493657408e-81	1	Fchsd2
3.12187787649905e-85	-0.283541217712149	0.164	0.503	1.00789827242772e-80	1	Ndufs8
3.2300515630982e-85	0.34673116413964	0.102	0.011	1.04282214714625e-80	1	Ggt5
3.31516948349937e-85	-0.324903960378699	0.146	0.467	1.07030246774777e-80	1	Itm2c
3.66761793881653e-85	-0.399057955616582	0.461	0.857	1.18409045154692e-80	1	Capza2
3.91481822223836e-85	-0.420338897877331	0.676	0.933	1.26389906304965e-80	1	Sumo2
4.08669426408337e-85	-0.343899996334937	0.21	0.564	1.31938924315931e-80	1	Pbxip1
4.65553568338923e-85	-0.257802587774014	0.073	0.341	1.50303969538221e-80	1	Map7d1
4.66489752222701e-85	-0.312103838299008	0.031	0.264	1.50606216505099e-80	1	Sytl1
5.21713408074954e-85	-0.533714137244933	0.446	0.796	1.68435173796999e-80	1	Aldoa
5.92227717365672e-85	-0.333897899966685	0.109	0.4	1.91200718551507e-80	1	Zfpm1
6.17327133019171e-85	-0.514614789109843	0.73	0.949	1.99304064895239e-80	1	Msi2
6.27866637420385e-85	-0.25772175125692	0.158	0.496	2.02706743891171e-80	1	Zbtb8os
6.28507135802815e-85	-0.550627014580482	0.318	0.675	2.02913528793939e-80	1	Raet1e
6.87741145467571e-85	-0.262891902388137	0.037	0.276	2.22037228814205e-80	1	Mcub
6.88783160287349e-85	-0.419588092606881	0.423	0.819	2.22373643298771e-80	1	Dnajc8
7.92438660161628e-85	-0.25482997817464	0.175	0.514	2.55838821433182e-80	1	Phf11b
9.7995020520223e-85	-0.283678183828437	0.158	0.494	3.1637692374954e-80	1	Ddost
1.10390895341912e-84	-0.357902622027444	0.284	0.679	3.56397005611363e-80	1	Pdap1
1.16866591528599e-84	-0.41641414762529	0.018	0.236	3.7730379075008e-80	1	Gm26827
1.20674334440555e-84	0.846311002879704	0.406	0.227	3.89597088741331e-80	1	Bicdl1
1.56666078206425e-84	-0.326361398244192	0.257	0.649	5.05796433489443e-80	1	Akirin1
1.7639207431283e-84	-0.498544339777401	0.004	0.209	5.69481811918972e-80	1	1700012B07Rik
2.00025401207617e-84	-0.366595913316589	0.176	0.506	6.45782007798792e-80	1	Snx25
2.26540947730748e-84	-0.470539207859529	0.525	0.879	7.3138744974872e-80	1	Hspa5
4.17076796829145e-84	-0.323755474539415	0.185	0.527	1.3465324385629e-79	1	Naa20
4.52148567370682e-84	-0.358155699346546	0.082	0.351	1.45976164975625e-79	1	Fabp5
4.54086260687787e-84	-0.410678586802559	0.371	0.764	1.46601749263052e-79	1	Mrpl33
4.65666123751914e-84	-0.296379667222895	0.222	0.596	1.50340308053305e-79	1	Mrpl57
6.74704272717307e-84	-0.266067473117054	0.188	0.543	2.17828274446783e-79	1	Atf4
7.79813286904931e-84	0.691042290615685	0.77	0.805	2.51762719677257e-79	1	Kmt2a
7.99101262077677e-84	-0.252633220337311	0.134	0.447	2.57989842461778e-79	1	Borcs8
8.31014378228651e-84	-0.312118962886508	0.272	0.673	2.6829299201112e-79	1	Mkrn1
8.491790207773e-84	-0.485464806691581	0.02	0.238	2.74157446857951e-79	1	Pbx3
1.10000620140981e-83	-0.28062272256016	0.084	0.359	3.55137002125156e-79	1	Ormdl3
1.23228510229978e-83	-0.282432361980431	0.996	0.999	3.97843245277485e-79	1	Rps21
1.44419838137855e-83	-0.322682310039152	0.257	0.646	4.66259447428065e-79	1	Atp6v1e1
1.46226148298723e-83	-0.484657264648348	0.169	0.478	4.72091119782428e-79	1	Selenoh
1.71118708340711e-83	0.816589961681738	0.461	0.301	5.52456749877984e-79	1	Ppp1r13b
1.8157957131424e-83	-0.371477032204298	0.058	0.308	5.86229645988023e-79	1	Ipmk
1.8365991989209e-83	-0.427983865476811	0.066	0.318	5.92946051371612e-79	1	Gmnn
2.18371744006155e-83	-0.259832721856935	0.085	0.362	7.05013175523871e-79	1	1500011B03Rik
2.25413757765046e-83	-0.327544673987598	0.257	0.644	7.2774831694445e-79	1	Higd1a
2.29752085623762e-83	-0.39502632380713	0.644	0.93	7.41754608436316e-79	1	Gng5
4.86056750953642e-83	-0.314897152746968	0.996	0.998	1.56923422045383e-78	1	Rpl24
5.19981448137295e-83	-0.279714762072436	0.18	0.526	1.67876010531126e-78	1	Ppp1r2
5.8523566533794e-83	-0.333505324152021	0.01	0.216	1.88943334554354e-78	1	Gm15655
6.59097210629887e-83	-0.314632597911252	0.023	0.245	2.12789534451859e-78	1	Prrt1
6.80791140215793e-83	-0.286833949811082	0.195	0.551	2.19793419618669e-78	1	Polr2e
6.97906600910766e-83	-0.279862647417591	0.175	0.512	2.25319146104041e-78	1	Acot9
7.37127886593083e-83	-0.26270977783557	0.105	0.395	2.37981738186577e-78	1	Mkrn2
7.69148902943959e-83	-0.315893007665272	0.171	0.5	2.48319723315457e-78	1	Kmt5a
7.7274015777441e-83	-0.367036278087937	0.142	0.444	2.49479159937468e-78	1	Dennd4c
1.08549110732457e-82	-0.626990043920261	0.05	0.285	3.50450803999738e-78	1	Rad51b
1.16729064603377e-82	-0.299363776904349	0.038	0.271	3.76859785072003e-78	1	Btbd19
1.2911074336933e-82	-0.431807104224305	0.288	0.645	4.16834034967882e-78	1	Tmem135
1.34715617790544e-82	-0.374222474238244	0.016	0.228	4.34929372036771e-78	1	Cdkn2c
1.58364331126159e-82	0.882184656448572	0.525	0.422	5.11279243040803e-78	1	Usp24
1.68002090455848e-82	-0.263748968754104	0.022	0.241	5.42394749036706e-78	1	Tstd3
2.04003869430012e-82	-0.258653951293895	0.186	0.534	6.58626492454795e-78	1	Tmem128
3.04860054258394e-82	-0.271662708656157	0.194	0.545	9.84240685173226e-78	1	Tmf1
3.56838967286157e-82	-0.465662093099071	0.171	0.481	1.15205460588336e-77	1	2310001H17Rik
3.96404198586517e-82	-0.393655781608613	0.016	0.226	1.27979095513657e-77	1	Aqp3
4.2155013270738e-82	-0.362511126263752	0.118	0.41	1.36097460344578e-77	1	Dr1
5.36345293747694e-82	-0.266203397353985	0.046	0.285	1.73159078086443e-77	1	Dynlt3
5.47355638750637e-82	0.884352946774259	0.467	0.315	1.76713767970643e-77	1	Tmem71
5.49371401473388e-82	-0.278585106464104	0.182	0.525	1.77364556965683e-77	1	Becn1
6.46251251904289e-82	-0.397016716444527	0.78	0.969	2.086422166773e-77	1	Pfdn5
6.75515217455355e-82	-0.265719683178197	0.063	0.315	2.18090087955461e-77	1	Ei24
7.39306801256349e-82	0.316721860459011	0.107	0.014	2.38685200785612e-77	1	Gm32633
9.05265207616061e-82	-0.34718834351877	0.32	0.731	2.92264872278845e-77	1	Tmem134
1.04964279920732e-81	-0.25638854981235	0.129	0.432	3.38877177724083e-77	1	Ehmt2
1.12032373987558e-81	-0.535727182490694	0.059	0.3	3.61696519418831e-77	1	Dgkh
1.15035878745182e-81	-0.372009713080515	0.38	0.798	3.71393334528819e-77	1	Ubxn1
1.22212440686867e-81	-0.308676954743515	0.092	0.366	3.94562864757549e-77	1	Agpat4
1.23708236257887e-81	-0.353577613556923	0.041	0.273	3.99392040758588e-77	1	Zfp367
1.50888505076686e-81	-0.349760346216296	0.166	0.485	4.87143538640082e-77	1	Cplane1
1.64232326296322e-81	-0.359913263389593	0.294	0.682	5.30224065447677e-77	1	Dgkz
1.67844737889333e-81	-0.46529164466731	0.144	0.438	5.41886736275713e-77	1	Rnf157
1.768245380587e-81	0.806345056968468	0.471	0.325	5.70878021122512e-77	1	Ctse
2.19070399002862e-81	-0.397406896065926	0.011	0.216	7.07268783180741e-77	1	Fes
2.47035443963651e-81	-0.261114898143682	0.151	0.472	7.97553930836646e-77	1	Ddt
2.53738011684275e-81	-0.359369406275818	0.281	0.664	8.19193170722682e-77	1	Ube2j1
2.76849513595591e-81	-0.266857945907514	0.012	0.218	8.93808654643364e-77	1	Il3ra
3.40451545110676e-81	-0.255219745895663	0.133	0.439	1.09914781338982e-76	1	Dtnbp1
4.21065832538666e-81	-0.348791620049422	0.333	0.736	1.35941104035108e-76	1	Abcf1
4.43333909308355e-81	-0.346220572372617	0.087	0.351	1.43130352620203e-76	1	Zfp318
4.53652155187407e-81	-0.674538007271794	0.343	0.691	1.46461598302254e-76	1	Eprs
5.14508318636592e-81	-0.567044246153897	0.074	0.321	1.66109010671824e-76	1	Wdr78
6.38596819557378e-81	-0.265513843436509	0.165	0.493	2.061709831941e-76	1	Emc3
6.62838905588878e-81	-0.260331615177041	0.131	0.434	2.13997540669369e-76	1	Ppm1d
8.77974787726512e-81	-0.318356107434502	0.132	0.43	2.83454160217504e-76	1	1300002E11Rik
8.88633555916779e-81	0.481425443139424	0.947	0.957	2.86895343527732e-76	1	Prrc2c
9.86453749015471e-81	-0.271119171224136	0.216	0.578	3.18476592869645e-76	1	Zbtb7a
1.27067681532881e-80	-0.330787511769211	0.271	0.653	4.10238009828908e-76	1	Atp2a2
1.2836078533181e-80	-0.364271280198367	0.047	0.281	4.14412795443747e-76	1	Itih5
1.30831557349888e-80	-0.521873142935288	0.105	0.376	4.22389682904112e-76	1	Lta
1.42883895070188e-80	-0.387731928291248	0.013	0.216	4.61300655234101e-76	1	Pik3ap1
1.46062905705614e-80	0.815244443324577	0.586	0.458	4.71564091070575e-76	1	Asap1
1.62386423030125e-80	0.475076949185925	0.168	0.042	5.24264566752759e-76	1	Igsf23
1.77240649276013e-80	-0.342964535559052	0.071	0.325	5.72221436187609e-76	1	Slc5a3
1.78113886083362e-80	-0.356915654417853	0.119	0.404	5.75040681220136e-76	1	Wdfy2
2.5523184854188e-80	-0.289192866357393	0.238	0.615	8.24016023017458e-76	1	Fkbp8
2.85664549774948e-80	-0.408492381955865	0.352	0.736	9.22267998948419e-76	1	Rps27l
3.00484458920956e-80	-0.417457920448431	0.638	0.917	9.70114075626305e-76	1	Atp5g2
3.269058376922e-80	-0.386963416247074	0.053	0.29	1.05541549698927e-75	1	Rap2a
3.89080200635537e-80	-0.683916132817308	0.008	0.207	1.25614542775183e-75	1	Il1r2
6.64458735473864e-80	-0.26346403786389	0.163	0.49	2.14520502747737e-75	1	Hmgcr
7.50509045753962e-80	-0.336993924833733	0.323	0.736	2.42301845421667e-75	1	Prdx5
8.17278107044024e-80	-0.388877301544205	0.008	0.206	2.63858236859163e-75	1	Dhrs3
8.48865632754725e-80	0.69971977383589	0.838	0.862	2.74056269534863e-75	1	Smchd1
8.78632207463153e-80	-0.412118879215949	0.016	0.223	2.83666408179479e-75	1	Gm31718
9.08923150065565e-80	-0.420925872325628	0.105	0.375	2.93445838998668e-75	1	Tmem64
1.65114226027285e-79	-0.34258324997098	0.35	0.763	5.3307127872909e-75	1	Ccdc12
2.12621954448543e-79	0.836202305705982	0.339	0.174	6.86449979937121e-75	1	Gbp8
2.22818059140632e-79	-0.434409235223566	0.442	0.812	7.19368103935529e-75	1	Kras
2.63553904675903e-79	-0.269362519953841	0.23	0.606	8.50883781246152e-75	1	Lamtor5
3.28672496656684e-79	-0.332420739161244	0.045	0.276	1.0611191554561e-74	1	Gas2
3.81572708910739e-79	-0.319172224515267	0.005	0.2	1.23190749071832e-74	1	Ctla2b
3.84923593732559e-79	-0.293969867560246	0.144	0.448	1.24272582236557e-74	1	Trim8
6.23680328237536e-79	-0.431711734623704	0.067	0.308	2.01355193971488e-74	1	Gnaq
6.40784909595544e-79	-0.264584184851934	0.141	0.449	2.06877408062921e-74	1	Sumo3
6.79656224402642e-79	-0.300353419763816	0.069	0.318	2.19427012048393e-74	1	Rnf149
8.29441183205213e-79	-0.333833207782374	0.271	0.651	2.67785085997803e-74	1	Uqcrfs1
8.88339631901423e-79	-0.254433785286725	0.08	0.339	2.86800450159374e-74	1	Stk19
9.21523543935502e-79	-0.34479388049717	0.238	0.596	2.97513876159577e-74	1	Gtpbp1
9.47393902898301e-79	-0.37708447287162	0.316	0.7	3.05866121550717e-74	1	Snx5
9.67622164179826e-79	-0.333510180219398	0.282	0.658	3.12396815705457e-74	1	Wwp2
1.11429510591351e-78	0.826345453128616	0.626	0.525	3.59750174944178e-74	1	Iqgap2
1.27458286188941e-78	-0.274674150452666	0.185	0.52	4.11499076960995e-74	1	Tsg101
1.78419657774332e-78	-0.272831789614782	0.212	0.572	5.76027865124431e-74	1	Wdr83os
2.37857273448152e-78	-0.265359006653544	0.216	0.575	7.67922207327358e-74	1	Rhog
2.50388367910537e-78	-0.252898427248601	0.137	0.44	8.08378845799169e-74	1	Degs1
3.02236518970178e-78	-0.390168006129742	0.433	0.819	9.75770601495219e-74	1	Apobec3
4.64643445782791e-78	-0.260827362005373	0.04	0.266	1.50010136470974e-73	1	Mfsd10
5.64739155025861e-78	-0.344667444454325	0.292	0.679	1.82326036200099e-73	1	Atp1a1
6.91537357298637e-78	0.65589380438975	0.743	0.76	2.23262835803865e-73	1	Cyth1
7.05836768980484e-78	-0.312985533016251	0.284	0.673	2.27879400865349e-73	1	Eloc
7.46977628144614e-78	-0.444128772283217	0.373	0.733	2.41161727246489e-73	1	Pgk1
8.07574221674344e-78	-0.268591048905217	0.192	0.536	2.60725337467562e-73	1	Sra1
9.67255029546822e-78	-0.331831432191094	0.318	0.718	3.12278286289192e-73	1	Dynlrb1
9.85638127833119e-78	-0.405039843994998	0.336	0.716	3.18213269570922e-73	1	Sat1
1.03894125527856e-77	-0.402220688436136	0.038	0.258	3.35422184266683e-73	1	Tcf4
1.04328959860181e-77	-0.331900489492129	0.03	0.244	3.36826046908595e-73	1	Fasl
1.10199438517301e-77	-0.582747331931555	0.678	0.926	3.55778887253106e-73	1	Ankrd12
1.17978680254386e-77	-0.378452578602333	0.028	0.24	3.80894169201285e-73	1	Pqlc1
1.38443296669018e-77	-0.40369112793938	0.009	0.205	4.46964183295926e-73	1	Bcl2l15
1.40529749585092e-77	-0.269710873891746	0.097	0.368	4.53700296535469e-73	1	Trp53i11
1.47808185359327e-77	-0.315941707499209	0.082	0.338	4.77198726432587e-73	1	Plekhm3
1.56154281305923e-77	-0.429372042938931	0.532	0.872	5.04144097196174e-73	1	Hnrnpd
1.71948767996041e-77	-0.250724512743436	0.119	0.409	5.55136597475219e-73	1	Kdelr2
1.72726988601141e-77	-0.338904016943051	0.285	0.664	5.57649082698783e-73	1	Pcmt1
1.92367616519873e-77	-0.257433506430361	0.179	0.511	6.21058849934411e-73	1	Mrpl9
2.09927279915413e-77	-0.531659364465502	0.209	0.513	6.77750223206911e-73	1	Hipk2
2.32123811672143e-77	-0.54823432909209	0.47	0.831	7.49411725983513e-73	1	Med13
2.6364395697756e-77	-0.325786410748511	0.033	0.25	8.51174515102053e-73	1	Chpt1
2.95885191810944e-77	-0.68874501051546	0.04	0.255	9.55265341761634e-73	1	Plxdc2
3.06511252211532e-77	-0.571879121137727	0.016	0.217	9.8957157776493e-73	1	Dgkg
3.14056299574208e-77	-0.267736398385822	0.041	0.266	1.01393076317533e-72	1	5830408C22Rik
3.38806718143332e-77	-0.497341860594702	0.281	0.615	1.09383748952575e-72	1	Tspan5
3.56820079225558e-77	-0.361501578368484	0.34	0.737	1.15199362577971e-72	1	Wdr1
3.96979236387314e-77	-0.313633447086062	0.267	0.644	1.28164746467644e-72	1	Adipor2
4.19785344347679e-77	-0.258034720352339	0.219	0.578	1.35527698422648e-72	1	Ppp1r11
4.49841624248534e-77	-0.421273305840364	0.005	0.195	1.45231368388639e-72	1	Alpk2
4.81367898141278e-77	-0.450238321178564	0.012	0.209	1.55409625914912e-72	1	Myo3b
5.87119087295109e-77	-0.309555073117631	0.107	0.381	1.89551397333226e-72	1	Cyp51
6.84548718861796e-77	-0.331658714113757	0.065	0.308	2.21006553884531e-72	1	Irf8
8.82702386535159e-77	-0.30423322697146	0.043	0.269	2.84980465492876e-72	1	Abi2
1.0398243814288e-76	-0.30921215791703	0.25	0.615	3.35707301544289e-72	1	Zmat2
1.07685022469591e-76	-0.250161642377805	0.043	0.271	3.47661095043075e-72	1	Ulk1
1.07813116144717e-76	-0.337838277255414	0.205	0.536	3.48074645473219e-72	1	Ppp1r15a
1.26991801874385e-76	-0.27710686106	0.22	0.573	4.09993032351451e-72	1	Sdf2
1.71860104189492e-76	-0.277826320851145	0.078	0.332	5.54850346375776e-72	1	Gabbr1
2.13907791221573e-76	-0.392531116640291	0.421	0.821	6.9060130395885e-72	1	Tmed9
3.24579814441309e-76	-0.404815378627674	0.555	0.897	1.04790593092376e-71	1	Rac1
3.64132473547264e-76	0.537880123768623	0.18	0.05	1.17560169084734e-71	1	Eya2
3.65135484265249e-76	-0.397512023200427	0.259	0.595	1.17883991095036e-71	1	Kdm6b
4.14761532220456e-76	-0.43014189289355	0.45	0.833	1.33905760677374e-71	1	Dad1
4.20198895332479e-76	1.06932399326026	0.733	0.762	1.35661213358091e-71	1	Stat1
4.61488458031276e-76	-0.277695661688817	0.097	0.362	1.48991548675397e-71	1	Ggta1
4.87834135661966e-76	0.670398680009413	0.25	0.098	1.57497250698466e-71	1	Mboat1
5.34190006356235e-76	-0.290908380733377	0.148	0.45	1.7246324355211e-71	1	Lnx2
5.84064896665132e-76	0.338365074668885	0.122	0.022	1.88565351888338e-71	1	Pmel
8.99928031574886e-76	0.480873360661053	0.166	0.043	2.90541764993952e-71	1	Gm17231
1.407315144765e-75	-0.385308323811567	0.159	0.455	4.5435169448738e-71	1	Slamf1
1.44560126543941e-75	-0.505556601962568	0.354	0.701	4.66712368547112e-71	1	Clasp2
1.73154540437545e-75	-0.386439557405618	0.428	0.818	5.59029433802613e-71	1	Psmb3
1.80227858397318e-75	-0.410587629843837	0.013	0.207	5.81865640835741e-71	1	Spock2
2.45798540774754e-75	-0.447882710561922	0.453	0.837	7.93560588891294e-71	1	Dnajb6
2.55608675270549e-75	-0.366107865713049	0.034	0.247	8.25232608110968e-71	1	A330023F24Rik
4.23861523848093e-75	-0.333449856897079	0.003	0.186	1.36843692974357e-70	1	Adam8
4.59031134756103e-75	0.942412699475697	0.571	0.458	1.48198201856008e-70	1	Lpp
4.67820018654639e-75	-0.502163220746622	0.071	0.306	1.5103569302265e-70	1	Rrad
4.69236382285594e-75	-0.348611112061232	0.36	0.752	1.51492966020904e-70	1	Tmem167
5.57221891874092e-75	0.270543249114344	1	1	1.79899087791551e-70	1	Rps10
8.53803704615095e-75	-0.405458454341874	0.542	0.88	2.75650526034983e-70	1	Sri
9.13264824177931e-75	-0.501443478669714	0.583	0.888	2.94847548485845e-70	1	Stk24
9.28776034519218e-75	-0.258570952315973	0.153	0.456	2.99855342744529e-70	1	D5Ertd579e
1.0611835058326e-74	-0.33260544460078	0.343	0.737	3.42603094858056e-70	1	Ralbp1
1.30146116443913e-74	-0.416542611850043	0.522	0.859	4.20176736939172e-70	1	Cox7b
1.39460813187942e-74	-0.351453362595422	0.375	0.774	4.50249235377269e-70	1	Arpp19
1.97194364516839e-74	0.773240675069918	0.512	0.376	6.36642005842614e-70	1	Gm2245
2.45581046558455e-74	-0.289341908176884	0.222	0.572	7.92858408813971e-70	1	Eif4e
3.23492336003145e-74	0.603945697004259	0.257	0.105	1.04439500678615e-69	1	Pglyrp2
3.65948299662336e-74	-0.315569655963583	0.033	0.244	1.18146408545985e-69	1	F2r
3.6741287898726e-74	-0.341546897103503	0.346	0.737	1.18619247981037e-69	1	Ndufa7
4.08728077524745e-74	-0.286824162657917	0.247	0.614	1.31957859828864e-69	1	Mrps16
4.12974072670761e-74	-0.476675624682984	0.483	0.822	1.33328679361755e-69	1	Tnfaip8
5.33677203981624e-74	-0.286781065024914	0.172	0.478	1.72297685305467e-69	1	Cul2
5.98731436731239e-74	-0.823957711222503	0.22	0.49	1.93300444348681e-69	1	Mpp7
6.04927054618726e-74	-0.329547804393847	0.203	0.523	1.95300699583656e-69	1	Crybg1
6.42094828495872e-74	-0.307624002381066	0.018	0.213	2.07300315379892e-69	1	Crybg3
7.77599662380928e-74	-0.323827764214093	0.009	0.195	2.51048050999682e-69	1	Gm12709
9.14815945116417e-74	-0.295106114552448	0.268	0.642	2.95348327880835e-69	1	Ghitm
1.33811903530904e-73	-0.323276180725709	0.033	0.241	4.32011730549524e-69	1	Bard1
1.41805826137642e-73	-0.401264092457341	0.077	0.317	4.57820109685377e-69	1	Icam1
1.70326224048288e-73	0.316596093850136	0.997	0.996	5.49898214339898e-69	1	Rpl10a
3.71304420642406e-73	-0.267479694648148	0.158	0.458	1.19875632204401e-68	1	Btg3
4.69278293850826e-73	-0.330844198983459	0.178	0.481	1.51506497169739e-68	1	Gprin3
5.12969341783872e-73	-0.359707340313967	0.005	0.187	1.65612151994923e-68	1	Prr5l
5.20957337983401e-73	-0.30567720275595	0.005	0.187	1.68191076567941e-68	1	Fgf2
6.33567963624964e-73	-0.342540027299679	0.013	0.201	2.0454741705632e-68	1	Crmp1
9.54491768205784e-73	-0.349880489241186	0.429	0.824	3.08157667365238e-68	1	Brk1
9.88941406193098e-73	-0.317560006672784	0.305	0.693	3.19279732989442e-68	1	Bax
1.06184301262639e-72	-0.547817611289324	0.674	0.924	3.4281601662643e-68	1	Btg2
1.11201655065429e-72	-0.266116573611281	0.195	0.521	3.59014543378738e-68	1	4921524J17Rik
1.19666966130729e-72	-0.260101142914716	0.119	0.393	3.86344800153059e-68	1	Unc45a
1.23558978999435e-72	-0.314354488262594	0.021	0.216	3.98910163699677e-68	1	Serf1
1.41032597126116e-72	-0.252424410618089	0.19	0.514	4.55323739821664e-68	1	Ivns1abp
1.62325791691768e-72	-0.37899800974634	0.006	0.187	5.24068818476874e-68	1	2900026A02Rik
1.91078936228543e-72	-0.259119984186131	0.128	0.409	6.16898345613851e-68	1	Ccnc
2.49170557343493e-72	0.494410533749819	0.954	0.944	8.04447144383467e-68	1	Dock10
2.49397128984939e-72	0.661756518857984	0.734	0.777	8.05178630927875e-68	1	Smg1
2.61097981089631e-72	-0.286728505082613	0.004	0.184	8.42954831947875e-68	1	Ccr8
3.04709755763952e-72	-0.293819293828875	0.027	0.229	9.83755446483919e-68	1	Mthfr
3.07449162724612e-72	-0.263795345265674	0.248	0.614	9.92599621856409e-68	1	Denr
3.33411527131353e-72	0.835939563311973	0.549	0.467	1.07641911534357e-67	1	Map3k3
4.99641336155871e-72	-0.364784707379394	0.747	0.954	1.61309205377923e-67	1	Eif3f
5.31630860022901e-72	-0.329720024657297	0.333	0.712	1.71637023158394e-67	1	Actn4
8.37036423042555e-72	-0.491888450286324	0.878	0.979	2.70237209179289e-67	1	Prkch
8.53572969321945e-72	-0.584981429643118	0.58	0.865	2.7557603314559e-67	1	Dip2b
8.66970247869547e-72	-0.254512700031504	0.271	0.659	2.79901344524683e-67	1	Ndufa8
8.75983506327428e-72	-0.337913196513046	0.787	0.965	2.8281127501781e-67	1	Chchd2
9.20978456364293e-72	-0.431126621330259	0.419	0.778	2.97337894637212e-67	1	Csnk1g3
1.1383557620341e-71	0.786121627665143	0.569	0.506	3.67518157772709e-67	1	Senp7
1.36588629549051e-71	-0.51549222976321	0.291	0.609	4.40976390499112e-67	1	Fut8
1.50729147171203e-71	-0.287894309073054	0.153	0.439	4.8662905164223e-67	1	Mast2
1.67915832974909e-71	0.781909402395062	0.486	0.378	5.42116266759493e-67	1	Hexb
1.83962791674822e-71	-0.315657171860461	0.143	0.425	5.93923872922163e-67	1	Lax1
1.9317105117034e-71	-0.487342545640882	0.476	0.805	6.23652738703442e-67	1	Eml4
2.07786794673778e-71	-0.334225518067779	0.019	0.211	6.70839666604291e-67	1	Marcksl1
2.36313016703686e-71	-0.287308636609234	0.253	0.605	7.62936574427851e-67	1	Hmox2
3.346846837379e-71	-0.453998147750638	0.405	0.75	1.08052950144781e-66	1	Sgms1
3.83827410250265e-71	0.672745840691723	0.264	0.114	1.23918679399298e-66	1	Lrrc1
4.06418153066406e-71	-0.318415709398348	0.011	0.194	1.31212100717489e-66	1	Cntln
4.28640464256903e-71	-0.369670320599881	0.417	0.793	1.38386573885341e-66	1	Gpi1
5.49214388300007e-71	1.21010919663935	0.45	0.322	1.77313865262657e-66	1	Herc6
6.55345977053755e-71	-0.645327316620453	0.004	0.181	2.11578448691805e-66	1	Cep112
7.46311202786633e-71	0.647542098372913	0.241	0.096	2.40946571819665e-66	1	Zfp710
8.32741462144269e-71	0.523406074882697	0.196	0.063	2.68850581053277e-66	1	Acss1
1.1654116766855e-70	-0.28178424308336	0.298	0.682	3.76253159817913e-66	1	Pdcd5
1.56620117452127e-70	-0.270524764357632	0.24	0.589	5.05648049194192e-66	1	Lsm6
2.06344882624855e-70	-0.341753895641963	0.099	0.347	6.66184453554345e-66	1	Snx18
2.1403545297919e-70	-0.345629270462334	0.407	0.794	6.91013459943315e-66	1	Snrpd2
2.21786934711388e-70	-0.320320153519125	0.043	0.254	7.16039118715716e-66	1	Zdhhc2
2.87194418086574e-70	-0.508387977797672	0.106	0.349	9.27207178792505e-66	1	Pola1
3.40652670501027e-70	-0.263511929354393	0.165	0.463	1.09979714671257e-65	1	Cep83
3.81508537854581e-70	-0.264261180998468	0.176	0.481	1.23170031446351e-65	1	Camk2g
4.72941556672172e-70	-0.35687488225793	0.46	0.84	1.52689181571611e-65	1	H2afj
4.93510225416824e-70	0.703569322358877	0.638	0.582	1.59329776275822e-65	1	Insyn2b
6.73103764793731e-70	0.574163401362149	0.161	0.044	2.17311550463656e-65	1	Id3
