p_val	avg_log2FC	pct.1	pct.2	p_val_adj
6.30659626391332e-21	-0.341043066411539	0.202	0.297	2.03608460380441e-16
7.04647519900074e-21	-0.321782825131782	0.164	0.27	2.27495451799739e-16
8.17041472513618e-21	-0.260835984324603	0.063	0.148	2.63781839401021e-16
9.00656957759489e-21	-0.292615938591624	0.174	0.273	2.90777098812651e-16
1.02430828996778e-20	-0.400128044371629	0.237	0.329	3.30697931416098e-16
1.26374509854441e-20	-0.302762869430207	0.509	0.603	4.08000105065064e-16
1.39803090117283e-20	-0.469859766245881	0.483	0.5	4.51354276443648e-16
1.92881934162131e-20	-0.368695932194367	0.458	0.511	6.2271932444244e-16
2.52660345407311e-20	-0.279059206470195	0.174	0.274	8.15713925147504e-16
4.53575935889354e-20	-0.360853882886946	0.254	0.347	1.46436990901878e-15
4.65600845650785e-20	-0.509673003877903	0.144	0.234	1.50319233018356e-15
4.73932495092127e-20	-0.303718806638637	0.214	0.308	1.53009106040493e-15
5.17108262815615e-20	-0.390148980525038	0.368	0.45	1.66948402650021e-15
5.19263659040219e-20	-0.327234716382207	0.673	0.687	1.67644272321135e-15
5.42561388453011e-20	-0.286393423726379	0.875	0.872	1.75165944262054e-15
5.63937263211963e-20	-0.332956164744156	0.292	0.382	1.82067145427982e-15
5.67992107074319e-20	-0.281782910706804	0.067	0.152	1.83376251768944e-15
6.69262820537474e-20	-0.304506194401529	0.113	0.209	2.16071501610523e-15
7.05891619605124e-20	-0.31071435428405	0.574	0.589	2.27897109389514e-15
7.33602750909429e-20	-0.343356697015146	0.272	0.365	2.36843648131109e-15
7.33632502910744e-20	-0.280435931516255	0.157	0.256	2.36853253564734e-15
1.04964379933164e-19	-0.350051200856394	0.573	0.587	3.3887750061422e-15
1.05134152221136e-19	-0.350307042362923	0.444	0.481	3.39425610445936e-15
1.09986867023875e-19	0.269529460762193	0.135	0.069	3.55092600186581e-15
1.11534803316118e-19	-0.283737945967457	0.142	0.239	3.60090112506087e-15
1.15450750090431e-19	-0.42894651617689	0.296	0.389	3.72732746666958e-15
1.2738990081217e-19	-0.31091878522734	0.805	0.78	4.11278294772092e-15
1.77099304217081e-19	-0.340328775700922	0.407	0.474	5.71765103664846e-15
1.82684906678274e-19	-0.309728736781901	0.675	0.646	5.89798221210808e-15
1.84838721661032e-19	0.30662683523756	0.416	0.296	5.96751812882642e-15
2.03236877059006e-19	-0.255360972145482	0.872	0.829	6.56150257585e-15
2.18414310711521e-19	-0.438641747742852	0.35	0.435	7.05150602132144e-15
2.19606976722884e-19	-0.41335913406675	0.307	0.39	7.09001124349832e-15
2.24585356407179e-19	-0.259665399433772	0.867	0.845	7.25073823160577e-15
2.73873065008939e-19	-0.26383398055265	0.469	0.574	8.84199190381359e-15
3.18198589881602e-19	-0.329390959088622	0.596	0.599	1.02730414743275e-14
3.50110952489401e-19	-0.33725729865953	0.174	0.264	1.13033321011203e-14
3.56853614160156e-19	-0.275866042746901	0.086	0.176	1.15210189331606e-14
3.815883068641e-19	-0.425216925588749	0.719	0.664	1.23195784871075e-14
4.23365322916113e-19	-0.312110087593444	0.157	0.254	1.36683494503467e-14
4.42162985106147e-19	-0.374414850052009	0.204	0.295	1.42752319741519e-14
5.16086700783064e-19	-0.294569375890843	0.766	0.747	1.66618591347812e-14
5.41359979230101e-19	-0.326620075281808	0.133	0.227	1.74778069294438e-14
5.69939695413799e-19	-0.305653090903687	0.702	0.751	1.84005030664345e-14
7.17805669981029e-19	-0.323622248434166	0.374	0.445	2.31743560553375e-14
7.34046136015374e-19	-0.360835152527067	0.33	0.442	2.36986795012563e-14
8.56924822338644e-19	-0.328596094576935	0.432	0.497	2.76658178892031e-14
9.36660953289053e-19	-0.266852900832983	0.088	0.175	3.02400988769371e-14
1.06591909557509e-18	-0.288841667195151	0.204	0.307	3.44131980006416e-14
1.14985495826539e-18	-0.295629446104947	0.842	0.808	3.71230673275981e-14
1.49485828663804e-18	-0.415073894468374	0.618	0.602	4.8261499784109e-14
2.15517978504078e-18	-0.263196736097502	0.095	0.182	6.95799793600417e-14
