p_val	avg_log2FC	pct.1	pct.2	p_val_adj
3.21846352882111e-06	-0.830251295457347	0.011	0.25	0.10390809502799
3.30501012997284e-06	-1.12983512533599	0.044	0.5	0.106702252046173
3.48882165443292e-06	-1.69575445332484	0.201	1	0.112636607113367
4.1032416361733e-06	-4.67686879852642	0.011	0.25	0.132473156223855
5.23504157909712e-06	-1.09766816533435	0.011	0.25	0.169013317381151
5.29342385042858e-06	-0.541228755285137	0.011	0.25	0.170898189011087
5.59480909928271e-06	-0.646276796841977	0.011	0.25	0.180628411770342
6.75668315817493e-06	-0.83026172287452	0.011	0.25	0.218139515761678
9.10070149105635e-06	-0.538073343419967	0.012	0.25	0.293816147638754
9.59749249103938e-06	-1.02779542233496	0.106	0.75	0.309855045073206
1.03689109025958e-05	-0.929035322627567	0.109	0.75	0.334760288490305
1.07765878541477e-05	-0.255449579842381	0.012	0.25	0.347922138871158
1.12394728197153e-05	-0.256912755680494	0.012	0.25	0.362866379984509
1.12807155551285e-05	-2.15595504834042	0.048	0.5	0.364197901697323
1.32677220087134e-05	-0.65019422710303	0.012	0.25	0.428348405051311
1.39622483408359e-05	-0.639748834622007	0.012	0.25	0.450771187683887
1.39622483408359e-05	-0.644538054370182	0.012	0.25	0.450771187683887
1.64943062226134e-05	-0.64893911027893	0.012	0.25	0.532518676397074
1.64943062226134e-05	-0.83343032151622	0.012	0.25	0.532518676397074
1.66602939929549e-05	-0.484114817480862	0.012	0.25	0.537877591562548
1.67690229391049e-05	-1.50738708059823	0.049	0.5	0.541387905589001
1.71678623293765e-05	-0.641164403450791	0.012	0.25	0.554264435303919
1.9747286275074e-05	-2.31495813835103	0.013	0.25	0.637541137390763
2.09477180918885e-05	-0.250328923303284	0.012	0.25	0.676297078596621
2.11523988915085e-05	-0.633728041338537	0.013	0.25	0.682905198212352
2.93799928524446e-05	-0.827942333515841	0.013	0.25	0.948533069241174
3.71327898862616e-05	-1.1684676717608	0.055	0.5	1
4.04360035128455e-05	-0.250613706160981	0.013	0.25	1
4.17454440061775e-05	-1.37609137457084	0.014	0.25	1
4.30618759513685e-05	-0.254951351949006	0.013	0.25	1
4.63026309805878e-05	-0.844164321348652	0.056	0.5	1
4.6346273583516e-05	-0.253091100532491	0.013	0.25	1
4.93137898543351e-05	-0.539227666697531	0.014	0.25	1
5.74192836175083e-05	-0.83002709703875	0.014	0.25	1
5.79272945260567e-05	-0.641246012778966	0.014	0.25	1
5.79286493765376e-05	-0.483225363986725	0.014	0.25	1
7.80212216427581e-05	-1.71028069631833	0.015	0.25	1
7.93655501098567e-05	-0.82685123504687	0.015	0.25	1
8.18551284515033e-05	-0.252954442390397	0.014	0.25	1
8.8508416859003e-05	-1.16615182071243	0.06	0.5	1
0.000101492570068126	-0.252978932078637	0.015	0.25	1
0.00010572511038192	-0.642839109539793	0.015	0.25	1
0.000111266354412092	-0.252300596631488	0.015	0.25	1
0.000118290583047381	-2.13229161741542	0.015	0.25	1
0.000120233963700304	-0.640741292980819	0.015	0.25	1
0.000122839667306621	-0.670166566232194	0.059	0.5	1
0.000132955718108816	-1.14435461603402	0.138	0.75	1
0.000149404078549103	-2.2409235292712	0.16	0.75	1
0.000152743026807668	-0.907277650371398	0.059	0.5	1
0.000168914525924273	-0.252872906550662	0.016	0.25	1
0.000171028206434849	-1.3504246179142	0.316	1	1
0.000176940742278556	-0.931641686527552	0.016	0.25	1
0.000182529983707831	-0.666618848303251	0.016	0.25	1
0.000188284897992558	-0.626363680617795	0.016	0.25	1
0.000188556227137113	-0.251526611689381	0.016	0.25	1
0.000189624098849651	-2.14596724209914	0.268	1	1
0.000202848240466613	-0.476676196211082	0.016	0.25	1
0.000221373069720959	-2.30836962886212	0.017	0.25	1
0.000227764438495747	-0.660257646107178	0.063	0.5	1
0.000230055326687108	-0.251043987841623	0.016	0.25	1
0.000235794787622126	-1.17278966402039	0.306	1	1
0.000263916643510402	-0.913030124154899	0.064	0.5	1
0.000292504733338891	-0.901561547524613	0.069	0.5	1
0.000309406999100469	-0.643724575157528	0.017	0.25	1
0.000316208944479203	-0.533112823869685	0.017	0.25	1
0.00032315067632112	-2.96800795136456	0.017	0.25	1
0.000346330952342592	-0.643194289799097	0.018	0.25	1
0.000400357404348955	-0.530910267470514	0.018	0.25	1
0.00041230490405632	-2.30686166609469	0.387	1	1
0.000424215182967708	-0.654854716568793	0.069	0.5	1
0.000435196970058217	-0.742721733839056	0.068	0.5	1
0.000507616259735477	-0.620858401120018	0.018	0.25	1
0.000542422147927983	-2.41894885277478	0.809	1	1
0.000560168583454615	-0.648296548625022	0.019	0.25	1
0.000563934687848295	-0.828763926170145	0.019	0.25	1
0.000565545973287755	-2.60208625195187	0.988	1	1
0.000567724373837314	-0.535302743841154	0.019	0.25	1
0.000587031074199505	-0.663180410388299	0.019	0.25	1
0.000629553828068385	-0.634616893544159	0.019	0.25	1
0.000655619300125778	-1.21572586223906	0.197	0.75	1
0.000691779556309857	-1.93037751669061	1	1	1
0.000778549116429467	-2.02113706062593	0.973	1	1
0.00078589834061014	-1.04127931505232	0.173	0.75	1
0.000793600755834046	-0.642910819440411	0.02	0.25	1
