p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0	0.831409111662548	0.413	0.076	0	Tox2
0	0.76781177233495	0.715	0.298	0	Pmepa1
0	-1.02782522788951	0.196	0.548	0	Pag1
0	1.0380334485762	0.696	0.191	0	Pde7a
0	1.0393068988261	0.839	0.338	0	Skil
0	0.615963667125872	0.843	0.548	0	4932438A13Rik
0	0.294341800602757	0.186	0.007	0	Fgf2
0	0.643888495511104	0.594	0.231	0	Hspa4l
0	1.07889864064518	0.401	0.044	0	Maml3
0	0.546046430614698	0.629	0.311	0	Tsc22d2
0	0.461436726332807	0.414	0.093	0	Gpr171
0	-0.654971708359164	0.987	0.994	0	Mbnl1
0	-1.18150417329297	0.213	0.5	0	Ift80
0	-1.14728632120449	0.725	0.887	0	Smc4
0	-1.29309859410568	0.066	0.368	0	Ppm1l
0	0.407200974297238	0.354	0.106	0	Golim4
0	0.576912801854691	0.786	0.442	0	Sh2d2a
0	-1.0102549630536	0.185	0.492	0	Il6ra
0	-1.04666131302878	0.553	0.838	0	S100a6
0	0.48829348851595	0.344	0.048	0	Rorc
0	0.709772632825511	0.467	0.024	0	Plekho1
0	0.507318562568048	0.596	0.246	0	Otud7b
0	1.31764396173834	0.724	0.213	0	Slc22a15
0	0.374535989512741	0.239	0.018	0	Tspan2
0	2.02887450918799	0.96	0.449	0	Ptpn22
0	0.652641105246564	0.465	0.056	0	Gm15472
0	0.304315665827568	0.24	0.015	0	Gm43065
0	0.67579580236014	0.643	0.271	0	Cdc14a
0	-0.853271423449742	0.693	0.813	0	Camk2d
0	1.63098205109069	0.974	0.777	0	Nfkb1
0	-0.792403252474068	0.503	0.699	0	Ppp3ca
0	0.875011055748689	0.614	0.244	0	Tspan5
0	-1.16380344848028	0.315	0.642	0	Gbp7
0	1.92774738249018	0.779	0.433	0	St6galnac3
0	-0.883797199916265	0.07	0.356	0	Wls
0	0.943476361255446	0.725	0.333	0	Chd7
0	1.08349482075328	0.551	0.096	0	Gem
0	0.726991495532381	0.96	0.751	0	Pnrc1
0	0.394633787139286	0.226	0.024	0	Aqp3
0	-0.979834912390387	0.339	0.586	0	Trim14
0	-1.25720816375834	0.481	0.763	0	Coro2a
0	2.13454417815618	0.739	0.069	0	Nr4a3
0	0.389135882318854	0.259	0.043	0	Ptpn3
0	1.35326312104477	0.871	0.412	0	Pde4b
0	0.912293894479407	0.394	0.015	0	Sgip1
0	0.312772904819166	0.195	0.012	0	Gm12709
0	0.421964355029258	0.219	0.015	0	Tctex1d1
0	0.361852604332971	0.407	0.132	0	Plk3
0	0.931073514707677	0.46	0.082	0	St3gal3
0	0.425066242352455	0.369	0.09	0	Ccdc28b
0	0.903019866846892	0.682	0.337	0	Epb41
0	0.600159869131292	0.908	0.661	0	Rsrp1
0	0.625919898910004	0.405	0.076	0	Clic4
0	1.60376719506883	0.596	0.123	0	Ece1
0	0.572242613781474	0.831	0.497	0	Tnfrsf1b
0	0.298201856090928	0.23	0.036	0	Mthfr
0	0.509252779444131	0.721	0.378	0	Rheb
0	0.544288948105098	0.664	0.281	0	Ost4
0	1.42899558448015	0.674	0.025	0	Fosl2
0	0.333570787727379	0.356	0.094	0	Cd38
0	2.39040705775897	0.924	0.285	0	Rbpj
0	-1.28767830212606	0.098	0.546	0	Klf3
0	-1.03765606841253	0.814	0.909	0	Rhoh
0	0.564131455913313	0.509	0.173	0	Tec
0	2.35233125626557	0.678	0.01	0	Igfbp7
0	0.80463841771585	0.503	0.164	0	Lin54
0	1.39405488732293	0.304	0.06	0	Plac8
0	0.764492017308046	0.716	0.382	0	Aff1
0	0.760304375329945	0.701	0.338	0	Lrrc8d
0	0.672984500932237	0.317	0.019	0	Tgfbr3
0	0.42628009395369	0.488	0.166	0	Unc119b
0	-0.958846930217702	0.006	0.321	0	Dtx1
0	0.477000561436865	0.548	0.237	0	Ptpn11
0	0.661879542974385	0.899	0.592	0	Ppp1cc
0	0.334645505201229	0.451	0.153	0	Hvcn1
0	0.573967613751141	0.966	0.815	0	Arpc3
0	1.79066599521138	0.939	0.437	0	Kdm2b
0	0.930727106724459	0.866	0.452	0	Orai1
0	0.996313286904521	0.599	0.315	0	Vps37b
0	0.627622305267014	0.739	0.415	0	Rilpl2
0	0.759629245936708	0.676	0.292	0	Gtf2i
0	0.435465747415588	0.346	0.076	0	Gtf2ird1
0	0.935774519598052	0.617	0.255	0	Hip1
0	0.449559082667419	0.425	0.104	0	Chst12
0	-1.71659591568768	0.797	0.966	0	Cdk8
0	-0.825963675131274	0.208	0.484	0	Samd9l
0	0.938529888332946	0.483	0.065	0	Hilpda
0	1.48480281880368	0.612	0.082	0	Creb3l2
0	0.534735235592909	0.954	0.791	0	Luc7l2
0	0.50918447836261	0.272	0.042	0	Hk2
0	0.688429417805175	0.375	0.016	0	Vax2
0	0.670197404668465	0.619	0.284	0	Mxd1
0	1.14093511003113	0.82	0.305	0	Rab43
0	0.88371784146121	0.746	0.311	0	Isy1
0	0.365752644236741	0.158	0.002	0	Mgll
0	0.741484487565533	0.815	0.547	0	Itpr1
0	2.23866679527357	0.82	0.071	0	Bhlhe40
0	0.879086164378612	0.415	0.046	0	Srgap3
0	0.296493166587503	0.156	0.006	0	Il17re
0	1.17428425308768	0.773	0.299	0	Irak2
0	0.84188903927022	0.815	0.502	0	Vgll4
0	1.32136663784419	0.804	0.384	0	Raf1
0	-1.2159325999631	0.002	0.295	0	Klrg1
0	-0.779487775372828	0.094	0.372	0	Slc2a3
0	0.863721776416292	0.916	0.588	0	Cd4
0	2.01094369020886	0.812	0.065	0	Lag3
0	1.50522326970954	0.904	0.391	0	Ptms
0	0.530120429855371	0.971	0.844	0	Gapdh
0	0.413575543911017	0.269	0.043	0	Cd9
0	-0.797645479768426	0.506	0.686	0	Clec2d
0	0.334192091921715	0.311	0.052	0	Gabarapl1
0	0.567063474585374	0.157	0.003	0	Klrd1
0	0.704155849485227	0.663	0.322	0	Ybx3
0	1.53735222445764	0.691	0.054	0	Dusp16
0	0.545187674178468	0.317	0.041	0	Emp1
0	1.06775923905165	0.908	0.519	0	Aebp2
0	0.487858178675938	0.383	0.069	0	Stk38l
0	0.417964088283689	0.354	0.075	0	Ppfibp1
0	-1.41003129065753	0.563	0.782	0	Resf1
0	-0.486876907521929	0.997	0.995	0	Rps19
0	0.746173626489605	0.822	0.551	0	Tgfb1
0	0.487566321807217	0.637	0.291	0	Sirt2
0	0.693906424029822	0.874	0.52	0	Hnrnpl
0	0.538111467010644	0.673	0.333	0	Ech1
0	2.54801817606046	0.512	0.012	0	Lgals7
0	0.646530076874672	0.525	0.185	0	Nfkbid
0	2.0948537613864	0.551	0.053	0	Nkg7
0	-0.362016726523656	0.999	0.996	0	Rpl13a
0	0.429907455406402	0.645	0.31	0	Nucb1
0	0.549345658721424	0.939	0.734	0	Ldha
0	0.825789445266094	0.684	0.292	0	Spty2d1
0	0.387637031024039	0.276	0.052	0	Gas2
0	0.66005701489619	0.524	0.154	0	Chsy1
0	0.708577005777614	0.876	0.625	0	AU020206
0	0.659010258751127	0.3	0.076	0	Ntrk3
0	0.40732772436139	0.218	0.01	0	Fes
0	2.03861557616923	0.693	0.142	0	Furin
0	0.543727789273233	0.645	0.324	0	Tmem135
0	0.658956983116084	0.925	0.723	0	Picalm
0	0.790964443364677	0.931	0.759	0	Ucp2
0	1.15455700252507	0.832	0.353	0	Nup98
0	-1.02415193585774	0.107	0.421	0	Rras2
0	0.742567168921127	0.257	0.007	0	4933406I18Rik
0	1.28602390550134	0.48	0.02	0	Pde3b
0	0.252260192802899	0.226	0.031	0	Itpripl2
0	0.741072459648469	0.963	0.775	0	Rgs10
0	0.540760525763846	0.296	0.031	0	Olfr60
0	0.921551020627799	0.418	0.048	0	Ifitm2
0	1.30312084314987	0.472	0.079	0	Ifitm3
0	0.724913466759715	0.748	0.421	0	Ctsd
0	-0.792835559730536	0.585	0.754	0	Tspan32
0	0.699652454560608	0.397	0.045	0	Irs2
0	-0.805607200168448	0.22	0.498	0	Kbtbd11
0	0.421500318786673	0.345	0.069	0	Adam9
0	0.286506908604484	0.265	0.052	0	5830408C22Rik
0	0.621085237417311	0.604	0.261	0	Rab11fip1
0	1.03759411524541	0.699	0.176	0	Dusp4
0	0.79996990685709	0.949	0.685	0	Uba52
0	0.57164607942195	0.921	0.687	0	Tpm4
0	-1.446034059185	0.221	0.683	0	Klf2
0	0.876998652352166	0.593	0.113	0	Podnl1
0	0.675003704514377	0.405	0.033	0	Gm26532
0	0.356083952401639	0.282	0.053	0	Zswim4
0	0.79613341477072	0.821	0.46	0	Ier2
0	2.06084426550757	0.988	0.741	0	Junb
0	0.756758428268341	0.799	0.447	0	Nfat5
0	0.935578392995549	0.863	0.473	0	Znrf1
0	0.992950434386755	0.905	0.663	0	Maf
0	0.678248996823638	0.942	0.763	0	Cmip
0	-0.708939566259247	0.907	0.92	0	Cyba
0	1.12267950530987	0.793	0.306	0	Galnt2
0	0.786578099673168	0.689	0.287	0	Irf2bp2
0	-1.22019985461792	0.404	0.649	0	Nrp1
0	1.04558243359986	0.752	0.347	0	Maml2
0	0.519032474681458	0.508	0.179	0	Endod1
0	2.53048133750391	0.448	0.002	0	Nrgn
0	1.43441305108989	0.968	0.645	0	Ubash3b
0	0.839923844706413	0.895	0.551	0	Thy1
0	-0.71305519860099	0.709	0.772	0	Cbl
0	0.750531119976161	0.99	0.924	0	Cd3g
0	0.472944431883437	0.987	0.933	0	Cd3d
0	1.004985190195	0.925	0.635	0	Sik3
0	0.641640434118346	0.726	0.421	0	Sik2
0	0.627892175516127	0.59	0.222	0	Ube2q2
0	1.37243728058399	0.876	0.566	0	Dennd4a
0	0.994431400868226	0.851	0.612	0	Rora
0	0.611494401272584	0.705	0.349	0	Anxa2
0	1.73021565220733	0.891	0.385	0	Nt5e
0	1.42470381097403	0.63	0.053	0	Bcl2a1d
0	0.942036105333469	0.646	0.267	0	Bcl2a1b
0	0.610689528414959	0.4	0.055	0	Plscr1
0	0.72236403407529	0.328	0.009	0	Plod2
0	0.404210635491426	0.334	0.067	0	Chst2
0	0.346967727935838	0.208	0.025	0	Acpp
0	1.07472829321346	0.789	0.365	0	Mapkapk3
0	0.807081570245141	0.702	0.337	0	Clasp2
0	0.380906776052269	0.263	0.038	0	Cx3cr1
0	0.628884451243654	0.525	0.115	0	Csrnp1
0	-0.734886324704929	0.661	0.757	0	Lars2
0	1.3238252709902	0.468	0.054	0	Cxcr6
0	1.33654557234953	0.721	0.274	0	Stx11
0	0.765285736690306	0.616	0.308	0	Phactr2
0	1.00186390271503	0.894	0.51	0	Tnfaip3
0	0.95180653502724	0.9	0.647	0	Ifngr1
0	0.987023880439798	0.539	0.15	0	Myb
0	0.926399787693131	0.795	0.382	0	Themis
0	0.634171791735412	0.99	0.932	0	Srgn
0	0.867425075386375	0.357	0.039	0	Adarb1
0	0.544094606544629	0.723	0.376	0	Cstb
0	0.723013620577053	0.395	0.058	0	Gm47015
0	0.470431321568528	0.491	0.18	0	Dot1l
0	0.431973225513026	0.994	0.953	0	Oaz1
0	1.25127421863203	0.669	0.328	0	Gadd45b
0	1.34849632931191	0.617	0.039	0	Chst11
0	0.622195275896569	0.411	0.066	0	Gm17745
0	1.26424763869409	0.854	0.515	0	Eea1
0	0.786278184611844	0.526	0.125	0	Phlda1
0	0.632827078081479	0.377	0.052	0	Kcnmb4
0	1.20435479004984	0.489	0.006	0	Plek
0	0.469408004866836	0.547	0.238	0	Spred2
0	1.13376458595306	0.77	0.434	0	Rel
0	1.68239067400421	0.967	0.591	0	Itk
0	0.262523679575389	0.169	0.002	0	Fam71b
0	0.570207947724346	0.649	0.333	0	Fnip1
0	-0.978700779544905	0.655	0.812	0	Cdc42se2
0	-1.02092055510354	0.637	0.805	0	Chd3
0	0.653554992553291	0.596	0.244	0	Kdm6b
0	-1.545794998546	0.181	0.659	0	Itgae
0	0.763571000016313	0.601	0.2	0	Cpd
0	0.520953408578743	0.492	0.169	0	Nf1
0	0.388390932414074	0.309	0.05	0	Evi2a
0	1.25469870096281	0.178	0.002	0	Ccl4
0	0.475971488681447	0.231	0.021	0	Dusp14
0	0.799105587645792	0.831	0.499	0	Med13
0	0.571283842984675	0.948	0.787	0	Msi2
0	1.17213975915804	0.625	0.109	0	Gm45716
0	0.929791478985657	0.715	0.286	0	Mmd
0	-0.744609286573136	0.856	0.882	0	Nme2
0	0.984096037841282	0.861	0.518	0	Spag9
0	0.510524942310082	0.302	0.024	0	Itga3
0	0.939712260980866	0.438	0.023	0	Tbx21
0	0.567248833099081	0.532	0.232	0	Cwc25
0	0.359838925717983	0.996	0.972	0	Eif1
0	0.579410048434399	0.502	0.209	0	Stat5a
0	1.26167966460955	0.913	0.579	0	Stat3
0	0.448691254591711	0.419	0.136	0	Map3k14
0	0.6758867323626	0.433	0.152	0	Ern1
0	1.09967923388299	0.76	0.311	0	Tex2
