p_val	avg_log2FC	pct.1	pct.2	p_val_adj
0	1.82915360606765	0.839	0.241	0
0	0.993117164654601	0.735	0.21	0
0	0.778224838098253	0.993	0.923	0
0	1.09779197185649	0.619	0.073	0
0	0.716370664557053	0.396	0.005	0
0	1.07986148181523	0.686	0.157	0
0	1.29869128304128	0.716	0.146	0
0	1.51549092437839	0.91	0.376	0
0	1.06637024767017	0.499	0.017	0
0	0.84721682870045	0.678	0.184	0
0	1.53057092581087	0.885	0.452	0
0	1.46839119421245	0.714	0.209	0
0	-2.04419368362526	0.054	0.735	0
0	1.23102436614401	0.844	0.368	0
0	1.01915150220424	0.511	0.047	0
0	-1.74035076670991	0.095	0.532	0
6.58611299636684e-308	1.09093113073026	0.596	0.15	2.12632658087704e-303
1.06790852054492e-306	1.30893494904672	0.874	0.569	3.44774265857927e-302
3.95640343317823e-303	0.938430057533083	0.834	0.4	1.27732484840159e-298
6.82174111663515e-303	0.893231689917731	0.368	0.006	2.20239911950566e-298
8.27632723522573e-303	0.902621951052944	0.392	0.018	2.67201224789263e-298
1.97548531966854e-302	0.983233819714131	0.755	0.291	6.37785435454988e-298
3.76001452870578e-302	1.08597671562494	0.542	0.112	1.21392069059266e-297
8.6700250415701e-302	0.91915560351294	0.376	0.01	2.79911758467091e-297
1.26869788341634e-300	0.637651652172585	0.54	0.095	4.09599111660966e-296
1.30753679041663e-300	1.41427702218621	0.454	0.059	4.22138252786008e-296
1.85574213481599e-300	0.991734906667618	0.644	0.186	5.99126348225343e-296
6.01996878132192e-296	1.23971371250099	0.883	0.634	1.94354692104978e-291
7.60364632146122e-296	-1.41436178517893	0.053	0.396	2.45483721488375e-291
1.73296032000582e-290	1.41810508397235	0.755	0.333	5.59486239313881e-286
3.10977984427786e-290	1.17455438944967	0.868	0.484	1.00399242272511e-285
1.14373567257313e-289	-0.724901579875504	1	1	3.69255061890235e-285
2.95574554500552e-289	0.916772708360488	0.923	0.616	9.54262449205032e-285
3.47507891382205e-289	0.722940033473214	0.584	0.134	1.12192922732745e-284
4.37331232854279e-289	1.17747155586554	0.857	0.509	1.41192388527004e-284
5.99070225968146e-289	0.754533396769753	0.418	0.035	1.93409822453816e-284
9.59459693829253e-288	1.15924727424704	0.35	0.004	3.09761562152774e-283
3.48929588421578e-286	0.900626944675081	0.585	0.144	1.12651917621907e-281
9.10307112883547e-286	0.828448874186263	0.453	0.059	2.93892651394453e-281
3.62328894476481e-285	0.926763512873548	0.569	0.137	1.16977883581732e-280
4.78561126468392e-285	0.936685681446634	0.935	0.637	1.5450345968032e-280
1.29857106097253e-284	-1.18410726830875	0.266	0.672	4.19243667034981e-280
2.05047709053318e-284	0.833570659729125	0.78	0.324	6.61996528678638e-280
4.26642632905666e-283	0.888693093846721	0.699	0.242	1.37741574033594e-278
7.67593583589554e-283	0.831864248790699	0.409	0.035	2.47817588461887e-278
8.4091986714316e-283	0.604852208867138	0.344	0.003	2.71490979107169e-278
1.97442133484524e-282	1.48919841110987	0.44	0.058	6.37441927954784e-278
1.01335972786606e-281	-1.06493665695479	0.643	0.796	3.27163188141559e-277
6.78286870696348e-281	-1.12491384648323	0.611	0.777	2.18984916204316e-276
1.86007098619682e-280	0.792078376202436	0.938	0.608	6.00523917893642e-276
4.18595515949927e-279	0.947938790707967	0.745	0.303	1.35143562324434e-274
