NAME	TITLE	SCORE	
ATP5PF	ATP synthase peripheral stalk subunit F6 [Source:HGNC Symbol;Acc:HGNC:847]	0.6202265	
CLIC4	chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518]	0.61985505	
PRDX2	peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]	0.61982864	
ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:10866]	0.6197036	
ECE1	endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146]	0.6195568	
TTC39C	tetratricopeptide repeat domain 39C [Source:HGNC Symbol;Acc:HGNC:26595]	0.6190636	
ABHD17A	abhydrolase domain containing 17A, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:28756]	0.61681753	
FBXW11	F-box and WD repeat domain containing 11 [Source:HGNC Symbol;Acc:HGNC:13607]	0.6159274	
ATL3	atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]	0.61466247	
PPP1R12A	protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]	0.6133171	
CLTC	clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]	0.61230433	
IFITM2	interferon induced transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:5413]	0.61059326	
MRPL54	mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]	0.61001545	
METRNL	meteorin like, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:27584]	0.6094442	
RAPSN	receptor associated protein of the synapse [Source:HGNC Symbol;Acc:HGNC:9863]	0.60831815	
NDUFA2	NADH:ubiquinone oxidoreductase subunit A2 [Source:HGNC Symbol;Acc:HGNC:7685]	0.6072995	
CTSW	cathepsin W [Source:HGNC Symbol;Acc:HGNC:2546]	0.60653716	
SLC66A2	solute carrier family 66 member 2 [Source:HGNC Symbol;Acc:HGNC:26188]	0.60643506	
RIN2	Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750]	0.6059611	
DAZAP2	DAZ associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2684]	0.6050339	
DENND5A	DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]	0.6049973	
DOK2	docking protein 2 [Source:HGNC Symbol;Acc:HGNC:2991]	0.6047401	
HOMER1	homer scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:17512]	0.60428226	
SUB1	SUB1 regulator of transcription [Source:HGNC Symbol;Acc:HGNC:19985]	0.6035052	
AUP1	AUP1 lipid droplet regulating VLDL assembly factor [Source:HGNC Symbol;Acc:HGNC:891]	0.6017285	
NOL10	nucleolar protein 10 [Source:HGNC Symbol;Acc:HGNC:25862]	0.59925133	
SS18	SS18 subunit of BAF chromatin remodeling complex [Source:HGNC Symbol;Acc:HGNC:11340]	0.5988127	
ITGB8	integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]	0.5986862	
OSTF1	osteoclast stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:8510]	0.5986663	
DYNLT5	dynein light chain Tctex-type family member 5 [Source:HGNC Symbol;Acc:HGNC:26882]	0.5962003	
SLC25A3	solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]	0.59568673	
S1PR4	sphingosine-1-phosphate receptor 4 [Source:HGNC Symbol;Acc:HGNC:3170]	0.5956727	
EMP1	epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]	0.5954059	
FKBP1A	FKBP prolyl isomerase 1A [Source:HGNC Symbol;Acc:HGNC:3711]	0.59320056	
RTF2	replication termination factor 2 [Source:HGNC Symbol;Acc:HGNC:15890]	0.5919179	
HDAC7	histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067]	0.5910439	
CWC25	CWC25 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:25989]	0.59004503	
OTUD7B	OTU deubiquitinase 7B [Source:HGNC Symbol;Acc:HGNC:16683]	0.5868163	
BMPR2	bone morphogenetic protein receptor type 2 [Source:HGNC Symbol;Acc:HGNC:1078]	0.5865146	
SELPLG	selectin P ligand [Source:HGNC Symbol;Acc:HGNC:10722]	0.5864816	
CIAPIN1	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]	0.58633196	
SLC1A5	solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943]	0.58602524	
LPXN	leupaxin [Source:HGNC Symbol;Acc:HGNC:14061]	0.5848036	
ANXA6	annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]	0.58393866	
HINT1	histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]	0.5815148	
F2R	coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]	0.58126986	
MACROH2A1	macroH2A.1 histone [Source:HGNC Symbol;Acc:HGNC:4740]	0.58120954	
ZYX	zyxin [Source:HGNC Symbol;Acc:HGNC:13200]	0.5808142	
ARF6	ADP ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659]	0.58072895	
DSTN	destrin, actin depolymerizing factor [Source:HGNC Symbol;Acc:HGNC:15750]	0.5805025	
MTCH1	mitochondrial carrier 1 [Source:HGNC Symbol;Acc:HGNC:17586]	0.5795528	
THY1	Thy-1 cell surface antigen [Source:HGNC Symbol;Acc:HGNC:11801]	0.57945377	
IL10RA	interleukin 10 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5964]	0.5792379	
ETS2	ETS proto-oncogene 2, transcription factor [Source:HGNC Symbol;Acc:HGNC:3489]	0.57865185	
PPP1R15A	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]	0.57744	
ACOT9	acyl-CoA thioesterase 9 [Source:HGNC Symbol;Acc:HGNC:17152]	0.57706296	
FUT8	fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019]	0.5768319	
SH3BGRL	SH3 domain binding glutamate rich protein like [Source:HGNC Symbol;Acc:HGNC:10823]	0.5765156	
EVA1B	eva-1 homolog B [Source:HGNC Symbol;Acc:HGNC:25558]	0.57461673	
MXD4	MAX dimerization protein 4 [Source:HGNC Symbol;Acc:HGNC:13906]	0.57447	
ARF1	ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]	0.5740816	
HIP1R	huntingtin interacting protein 1 related [Source:HGNC Symbol;Acc:HGNC:18415]	0.57345456	
CDC25B	cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726]	0.57338935	
ASS1	argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]	0.572504	
POLD4	DNA polymerase delta 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:14106]	0.5719979	
KAT6B	lysine acetyltransferase 6B [Source:HGNC Symbol;Acc:HGNC:17582]	0.5716084	
DGKG	diacylglycerol kinase gamma [Source:HGNC Symbol;Acc:HGNC:2853]	0.5715082	
PPP2CA	protein phosphatase 2 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9299]	0.56962544	
NCF4	neutrophil cytosolic factor 4 [Source:HGNC Symbol;Acc:HGNC:7662]	0.56842685	
YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]	0.5681846	
BCL3	BCL3 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:998]	0.5681347	
CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	0.5675287	
APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B [Source:HGNC Symbol;Acc:HGNC:17352]	0.56735206	
LRRC32	leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]	0.566389	
MSI2	musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]	0.56259054	
IRF4	interferon regulatory factor 4 [Source:HGNC Symbol;Acc:HGNC:6119]	0.5619349	
CORO1A	coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]	0.56021214	
SELENOW	selenoprotein W [Source:HGNC Symbol;Acc:HGNC:10752]	0.5592867	
DCTN4	dynactin subunit 4 [Source:HGNC Symbol;Acc:HGNC:15518]	0.5589539	
ARHGDIA	Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]	0.55797404	
NAB1	NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]	0.55792105	
TMEM258	transmembrane protein 258 [Source:HGNC Symbol;Acc:HGNC:1164]	0.557704	
RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]	0.55511796	
GRN	granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]	0.5549035	
FRMD4B	FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]	0.5539941	
PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108]	0.55220234	
ITPR1	inositol 1,4,5-trisphosphate receptor type 1 [Source:HGNC Symbol;Acc:HGNC:6180]	0.5516816	
TRPV2	transient receptor potential cation channel subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:18082]	0.5498523	
RAF1	Raf-1 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:9829]	0.54984605	
TP53I11	tumor protein p53 inducible protein 11 [Source:HGNC Symbol;Acc:HGNC:16842]	0.54924965	
CPM	carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]	0.54872704	
ATP6V1F	ATPase H+ transporting V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832]	0.5484635	
C4orf3	chromosome 4 open reading frame 3 [Source:HGNC Symbol;Acc:HGNC:19225]	0.5482891	
PTPN18	protein tyrosine phosphatase non-receptor type 18 [Source:HGNC Symbol;Acc:HGNC:9649]	0.54788905	
ARPC4	actin related protein 2/3 complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:707]	0.54722494	
TG	thyroglobulin [Source:HGNC Symbol;Acc:HGNC:11764]	0.5458436	
CUX1	cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]	0.545724	
CIRBP	cold inducible RNA binding protein [Source:HGNC Symbol;Acc:HGNC:1982]	0.54563785	
ENDOD1	endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]	0.5453483	
SRI	sorcin [Source:HGNC Symbol;Acc:HGNC:11292]	0.5444552	
ATP6V1E1	ATPase H+ transporting V1 subunit E1 [Source:HGNC Symbol;Acc:HGNC:857]	0.54303044	
SSBP4	single stranded DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:15676]	0.5428983	
OXR1	oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]	0.5407669	
TAX1BP1	Tax1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11575]	0.5391592	
MIDN	midnolin [Source:HGNC Symbol;Acc:HGNC:16298]	0.5391383	
COX7B	cytochrome c oxidase subunit 7B [Source:HGNC Symbol;Acc:HGNC:2291]	0.53863496	
GOLPH3	golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]	0.5383184	
GPR55	G protein-coupled receptor 55 [Source:HGNC Symbol;Acc:HGNC:4511]	0.5380284	
SAP18	Sin3A associated protein 18 [Source:HGNC Symbol;Acc:HGNC:10530]	0.53754944	
GAS2	growth arrest specific 2 [Source:HGNC Symbol;Acc:HGNC:4167]	0.5372766	
CHMP4B	charged multivesicular body protein 4B [Source:HGNC Symbol;Acc:HGNC:16171]	0.5366831	
NAA20	N-alpha-acetyltransferase 20, NatB catalytic subunit [Source:HGNC Symbol;Acc:HGNC:15908]	0.53663826	
GABARAPL2	GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291]	0.53602135	
SLK	STE20 like kinase [Source:HGNC Symbol;Acc:HGNC:11088]	0.53552306	
FLNA	filamin A [Source:HGNC Symbol;Acc:HGNC:3754]	0.5348253	
ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	0.5347358	
BCLAF3	BCLAF1 and THRAP3 family member 3 [Source:HGNC Symbol;Acc:HGNC:27413]	0.5322897	
PPFIBP1	PPFIA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9249]	0.5309636	
RPL38	ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]	0.53095037	
MRPL33	mitochondrial ribosomal protein L33 [Source:HGNC Symbol;Acc:HGNC:14487]	0.53079224	
H2AZ1	H2A.Z variant histone 1 [Source:HGNC Symbol;Acc:HGNC:4741]	0.53075516	
TMEM234	transmembrane protein 234 [Source:HGNC Symbol;Acc:HGNC:28837]	0.5305893	
SLC17A8	solute carrier family 17 member 8 [Source:HGNC Symbol;Acc:HGNC:20151]	0.53038615	
UPF3B	UPF3B regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20439]	0.52760565	
GNG5	G protein subunit gamma 5 [Source:HGNC Symbol;Acc:HGNC:4408]	0.5275838	
EBP	EBP cholestenol delta-isomerase [Source:HGNC Symbol;Acc:HGNC:3133]	0.5269737	
CYB5A	cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]	0.5256796	
SEMA4D	semaphorin 4D [Source:HGNC Symbol;Acc:HGNC:10732]	0.52558875	
SLA2	Src like adaptor 2 [Source:HGNC Symbol;Acc:HGNC:17329]	0.5254432	
CALR	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	0.52462274	
SERPINB6	serpin family B member 6 [Source:HGNC Symbol;Acc:HGNC:8950]	0.52428406	
MBD2	methyl-CpG binding domain protein 2 [Source:HGNC Symbol;Acc:HGNC:6917]	0.5235241	
NEDD8	NEDD8 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:7732]	0.52141863	
RELL1	RELT like 1 [Source:HGNC Symbol;Acc:HGNC:27379]	0.5211438	
COMMD4	COMM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26027]	0.52078164	
HBS1L	HBS1 like translational GTPase [Source:HGNC Symbol;Acc:HGNC:4834]	0.5206722	
YPEL3	yippee like 3 [Source:HGNC Symbol;Acc:HGNC:18327]	0.5203014	
EIF3H	eukaryotic translation initiation factor 3 subunit H [Source:HGNC Symbol;Acc:HGNC:3273]	0.51999635	
TPM3	tropomyosin 3 [Source:HGNC Symbol;Acc:HGNC:12012]	0.5192006	
CLTA	clathrin light chain A [Source:HGNC Symbol;Acc:HGNC:2090]	0.5188385	
RTRAF	RNA transcription, translation and transport factor [Source:HGNC Symbol;Acc:HGNC:23169]	0.51864725	
MMP9	matrix metallopeptidase 9 [Source:HGNC Symbol;Acc:HGNC:7176]	0.5183823	
HMCES	5-hydroxymethylcytosine binding, ES cell specific [Source:HGNC Symbol;Acc:HGNC:24446]	0.51818264	
EVI2A	ecotropic viral integration site 2A [Source:HGNC Symbol;Acc:HGNC:3499]	0.5172812	
SLC15A3	solute carrier family 15 member 3 [Source:HGNC Symbol;Acc:HGNC:18068]	0.51674443	
SAT1	spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]	0.5163263	
SQSTM1	sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]	0.5159213	
CARD19	caspase recruitment domain family member 19 [Source:HGNC Symbol;Acc:HGNC:28148]	0.5154384	
GATAD2A	GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]	0.5148376	
BSG	basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]	0.5122853	
RAB27A	RAB27A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9766]	0.5105021	
PDE4D	phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783]	0.5097721	
SGMS1	sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:HGNC:29799]	0.50968975	
DNAJC8	DnaJ heat shock protein family (Hsp40) member C8 [Source:HGNC Symbol;Acc:HGNC:15470]	0.509556	
TNFRSF8	TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]	0.5088298	
LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript [Source:HGNC Symbol;Acc:HGNC:26885]	0.5082213	
CDK17	cyclin dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]	0.50804085	
SHISA5	shisa family member 5 [Source:HGNC Symbol;Acc:HGNC:30376]	0.50756097	
UFC1	ubiquitin-fold modifier conjugating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:26941]	0.5068667	
HSPA5	heat shock protein family A (Hsp70) member 5 [Source:HGNC Symbol;Acc:HGNC:5238]	0.5067854	
PFDN1	prefoldin subunit 1 [Source:HGNC Symbol;Acc:HGNC:8866]	0.5061283	
ATP6V0C	ATPase H+ transporting V0 subunit c [Source:HGNC Symbol;Acc:HGNC:855]	0.5055305	
SNAPC5	small nuclear RNA activating complex polypeptide 5 [Source:HGNC Symbol;Acc:HGNC:15484]	0.5054904	
ARL6IP5	ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]	0.5041655	
IRF8	interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]	0.50405604	
RAP1GAP2	RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]	0.50385445	
GPR160	G protein-coupled receptor 160 [Source:HGNC Symbol;Acc:HGNC:23693]	0.503367	
NABP1	nucleic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26232]	0.50215757	
COX4I1	cytochrome c oxidase subunit 4I1 [Source:HGNC Symbol;Acc:HGNC:2265]	0.5018987	
COMT	catechol-O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:2228]	0.50147533	
APAF1	apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]	0.49997908	
SLC25A24	solute carrier family 25 member 24 [Source:HGNC Symbol;Acc:HGNC:20662]	0.49873212	
POLR1D	RNA polymerase I and III subunit D [Source:HGNC Symbol;Acc:HGNC:20422]	0.49815705	
TMEM64	transmembrane protein 64 [Source:HGNC Symbol;Acc:HGNC:25441]	0.49787948	
HMGB2	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	0.49699497	
PRDX1	peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]	0.49678287	
COPS9	COP9 signalosome subunit 9 [Source:HGNC Symbol;Acc:HGNC:21314]	0.4966632	
DHRS1	dehydrogenase/reductase 1 [Source:HGNC Symbol;Acc:HGNC:16445]	0.49659124	
EIF5A	eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300]	0.49541947	
ARL4C	ADP ribosylation factor like GTPase 4C [Source:HGNC Symbol;Acc:HGNC:698]	0.4949053	
SIK1	salt inducible kinase 1 [Source:HGNC Symbol;Acc:HGNC:11142]	0.4939081	
GLMP	glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]	0.49373192	
IPMK	inositol polyphosphate multikinase [Source:HGNC Symbol;Acc:HGNC:20739]	0.49328515	
TMBIM4	transmembrane BAX inhibitor motif containing 4 [Source:HGNC Symbol;Acc:HGNC:24257]	0.49311054	
CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:24190]	0.49281764	
NFKBIE	NFKB inhibitor epsilon [Source:HGNC Symbol;Acc:HGNC:7799]	0.4921808	
TMA7	translation machinery associated 7 homolog [Source:HGNC Symbol;Acc:HGNC:26932]	0.4920741	
SYTL1	synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]	0.4918878	
PBXIP1	PBX homeobox interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21199]	0.49138707	
CCDC12	coiled-coil domain containing 12 [Source:HGNC Symbol;Acc:HGNC:28332]	0.49137267	
ZEB2	zinc finger E-box binding homeobox 2 [Source:HGNC Symbol;Acc:HGNC:14881]	0.49122813	
WSB1	WD repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:19221]	0.49069786	
SYS1	SYS1 golgi trafficking protein [Source:HGNC Symbol;Acc:HGNC:16162]	0.49026692	
CAPZA2	capping actin protein of muscle Z-line subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:1490]	0.48874456	
FTL	ferritin light chain [Source:HGNC Symbol;Acc:HGNC:3999]	0.4875998	
IGF2R	insulin like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]	0.48616487	
COX20	cytochrome c oxidase assembly factor COX20 [Source:HGNC Symbol;Acc:HGNC:26970]	0.48537678	
VAMP5	vesicle associated membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:12646]	0.4852454	
LY6E	lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]	0.48523873	
DAP	death associated protein [Source:HGNC Symbol;Acc:HGNC:2672]	0.48414782	
KIAA1671	KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]	0.48411214	
NDUFA11	NADH:ubiquinone oxidoreductase subunit A11 [Source:HGNC Symbol;Acc:HGNC:20371]	0.48368979	
LRRC8C	leucine rich repeat containing 8 VRAC subunit C [Source:HGNC Symbol;Acc:HGNC:25075]	0.48051858	
PSMB3	proteasome 20S subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:9540]	0.48048446	
VPS29	VPS29 retromer complex component [Source:HGNC Symbol;Acc:HGNC:14340]	0.4804338	
DAD1	defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664]	0.47996193	
RPSA	ribosomal protein SA [Source:HGNC Symbol;Acc:HGNC:6502]	0.47933754	
CALM1	calmodulin 1 [Source:HGNC Symbol;Acc:HGNC:1442]	0.47898173	
SNX20	sorting nexin 20 [Source:HGNC Symbol;Acc:HGNC:30390]	0.4789579	
KLHDC2	kelch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20231]	0.47839978	
GGTA1	glycoprotein alpha-galactosyltransferase 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:4253]	0.4762603	
H2AJ	H2A.J histone [Source:HGNC Symbol;Acc:HGNC:14456]	0.4760023	
AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]	0.47497198	
TP53INP1	tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022]	0.47433656	
HSPA4L	heat shock protein family A (Hsp70) member 4 like [Source:HGNC Symbol;Acc:HGNC:17041]	0.47401223	
TMEM126A	transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]	0.47375816	
TMEM154	transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]	0.47310755	
ZFAND5	zinc finger AN1-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13008]	0.47309083	
OGT	O-linked N-acetylglucosamine (GlcNAc) transferase [Source:HGNC Symbol;Acc:HGNC:8127]	0.47197247	
ACOT7	acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]	0.47184065	
SLC37A2	solute carrier family 37 member 2 [Source:HGNC Symbol;Acc:HGNC:20644]	0.47155303	
DHRS7	dehydrogenase/reductase 7 [Source:HGNC Symbol;Acc:HGNC:21524]	0.47107422	
YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:HGNC Symbol;Acc:HGNC:12851]	0.46990806	
NFAT5	nuclear factor of activated T cells 5 [Source:HGNC Symbol;Acc:HGNC:7774]	0.4690628	
RIC1	RIC1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:17686]	0.46839103	
TNFAIP8	TNF alpha induced protein 8 [Source:HGNC Symbol;Acc:HGNC:17260]	0.46632898	
FAM89B	family with sequence similarity 89 member B [Source:HGNC Symbol;Acc:HGNC:16708]	0.46454373	
TMEM134	transmembrane protein 134 [Source:HGNC Symbol;Acc:HGNC:26142]	0.46444368	
RTN3	reticulon 3 [Source:HGNC Symbol;Acc:HGNC:10469]	0.46437606	
ADORA2A	adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]	0.46389517	
CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	0.46382853	
XBP1	X-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12801]	0.46363735	
C15orf39	chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:24497]	0.46308163	
SLC43A2	solute carrier family 43 member 2 [Source:HGNC Symbol;Acc:HGNC:23087]	0.46300116	
CCDC28B	coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163]	0.46286178	
LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 [Source:HGNC Symbol;Acc:HGNC:17955]	0.46285108	
ACOT11	acyl-CoA thioesterase 11 [Source:HGNC Symbol;Acc:HGNC:18156]	0.46281993	
IL17A	interleukin 17A [Source:HGNC Symbol;Acc:HGNC:5981]	0.46150187	
RPS27L	ribosomal protein S27 like [Source:HGNC Symbol;Acc:HGNC:18476]	0.46143782	
CETN2	centrin 2 [Source:HGNC Symbol;Acc:HGNC:1867]	0.46117523	
BCR	BCR activator of RhoGEF and GTPase [Source:HGNC Symbol;Acc:HGNC:1014]	0.4609687	
PLEKHA2	pleckstrin homology domain containing A2 [Source:HGNC Symbol;Acc:HGNC:14336]	0.46090484	
TRIB1	tribbles pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:16891]	0.46069166	
PPP1R18	protein phosphatase 1 regulatory subunit 18 [Source:HGNC Symbol;Acc:HGNC:29413]	0.46024758	
EIF1	eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249]	0.4598684	
NR3C1	nuclear receptor subfamily 3 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7978]	0.45921725	
WWP2	WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16804]	0.45917475	
CYTIP	cytohesin 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:9506]	0.45896396	
PGAM1	phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]	0.45782956	
SIN3B	SIN3 transcription regulator family member B [Source:HGNC Symbol;Acc:HGNC:19354]	0.45767942	
PSMC3	proteasome 26S subunit, ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9549]	0.45725852	
LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	0.45711818	
ATP6V0E1	ATPase H+ transporting V0 subunit e1 [Source:HGNC Symbol;Acc:HGNC:863]	0.45710167	
BIRC2	baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:590]	0.45649412	
VCP	valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]	0.45620552	
MRPS21	mitochondrial ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:14046]	0.4546762	
PLIN2	perilipin 2 [Source:HGNC Symbol;Acc:HGNC:248]	0.45450664	
UBE2F	ubiquitin conjugating enzyme E2 F (putative) [Source:HGNC Symbol;Acc:HGNC:12480]	0.45407102	
PDCD1LG2	programmed cell death 1 ligand 2 [Source:HGNC Symbol;Acc:HGNC:18731]	0.454039	
HAVCR2	hepatitis A virus cellular receptor 2 [Source:HGNC Symbol;Acc:HGNC:18437]	0.45366246	
TLE5	TLE family member 5, transcriptional modulator [Source:HGNC Symbol;Acc:HGNC:307]	0.4526093	
PSMD13	proteasome 26S subunit, non-ATPase 13 [Source:HGNC Symbol;Acc:HGNC:9558]	0.4518614	
BSPRY	B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]	0.45153913	
