NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	S100A4	S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]	0	3.6416358947753906	0.0333961	Yes	
row_1	IL18R1	interleukin 18 receptor 1 [Source:HGNC Symbol;Acc:HGNC:5988]	3	3.3403570652008057	0.063214615	Yes	
row_2	CTLA4	cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]	8	2.904378652572632	0.088220276	Yes	
row_3	MAF	MAF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:6776]	9	2.8664944171905518	0.11450784	Yes	
row_4	RGS1	regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]	11	2.8211519718170166	0.13997225	Yes	
row_5	BHLHE40	basic helix-loop-helix family member e40 [Source:HGNC Symbol;Acc:HGNC:1046]	12	2.7565107345581055	0.1652512	Yes	
row_6	ATXN1	ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]	16	2.620410203933716	0.18806002	Yes	
row_7	DENND4A	DENN domain containing 4A [Source:HGNC Symbol;Acc:HGNC:24321]	19	2.423417329788208	0.20946962	Yes	
row_8	CXCR6	C-X-C motif chemokine receptor 6 [Source:HGNC Symbol;Acc:HGNC:16647]	22	2.286344528198242	0.22962217	Yes	
row_9	GADD45B	growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096]	26	2.2325406074523926	0.248874	Yes	
row_10	LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]	27	2.229532241821289	0.26932022	Yes	
row_11	TNFSF11	TNF superfamily member 11 [Source:HGNC Symbol;Acc:HGNC:11926]	31	2.190659284591675	0.28818795	Yes	
row_12	ICOS	inducible T cell costimulator [Source:HGNC Symbol;Acc:HGNC:5351]	33	2.153756618499756	0.30753192	Yes	
row_13	S100A10	S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]	41	2.094357967376709	0.32388717	Yes	
row_14	NR4A2	nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7981]	44	2.062232494354248	0.34198448	Yes	
row_15	BCL2A1	BCL2 related protein A1 [Source:HGNC Symbol;Acc:HGNC:991]	47	2.045159101486206	0.3599252	Yes	
row_16	NKG7	natural killer cell granule protein 7 [Source:HGNC Symbol;Acc:HGNC:7830]	48	1.9415361881256104	0.37773034	Yes	
row_17	SRGN	serglycin [Source:HGNC Symbol;Acc:HGNC:9361]	49	1.9385677576065063	0.39550823	Yes	
row_18	IFNGR1	interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]	51	1.9006630182266235	0.41253117	Yes	
row_19	CCL5	C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]	53	1.856040596961975	0.42914492	Yes	
row_20	DUSP5	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]	55	1.8431344032287598	0.44564027	Yes	
row_21	PDCD1	programmed cell death 1 [Source:HGNC Symbol;Acc:HGNC:8760]	57	1.8216593265533447	0.4619387	Yes	
row_22	OSBPL3	oxysterol binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:16370]	66	1.7600057125091553	0.47482044	Yes	
row_23	TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	74	1.697782278060913	0.48753884	Yes	
row_24	PRR13	proline rich 13 [Source:HGNC Symbol;Acc:HGNC:24528]	76	1.6750601530075073	0.50249285	Yes	
